Month,Airline,Service_Country,Flights_In,Passengers_In,Seats_In,Flights_Out,Passengers_Out,Seats_Out,Year,Month_num
Sep-00,Asian Express Airlines,New Zealand,17,0,0,17,0,0,2000,9
Sep-00,Asiana Airlines,Korea,30,3937,7728,30,3783,7728,2000,9
Sep-00,British Airways,UK,60,20586,24412,60,19623,24324,2000,9
Sep-00,Canadian Airlines International,Canada,30,5305,6150,30,4921,6150,2000,9
Sep-00,Cargolux Airlines Intl,Luxembourg,9,0,0,0,0,0,2000,9
Sep-00,Cargolux Airlines Intl,New Zealand,0,0,0,9,0,0,2000,9
Sep-00,Cathay Pacific Airways,Hong Kong (SAR),130,26771,38554,131,22481,38865,2000,9
Sep-00,China Airlines,New Zealand,13,1426,3900,13,1182,3900,2000,9
Sep-00,China Airlines,Taiwan,13,1902,3861,13,1804,3861,2000,9
Sep-00,China Eastern Airlines,China,13,2631,3731,13,2735,3731,2000,9
Sep-00,Continental Micronesia,Guam,8,889,1232,8,806,1232,2000,9
Sep-00,EgyptAir,Egypt,9,1838,2340,9,1733,2340,2000,9
Sep-00,Emirates,United Arab Emirates,47,11106,13941,47,10464,13941,2000,9
Sep-00,Eva Air,Taiwan,22,3589,5962,22,3797,5962,2000,9
Sep-00,Evergreen Intl Airlines,USA,20,0,0,0,0,0,2000,9
Sep-00,Federal Express Corporation,Philippines,0,0,0,21,0,0,2000,9
Sep-00,Federal Express Corporation,USA,21,0,0,0,0,0,2000,9
Sep-00,Freedom Air International,New Zealand,109,10909,14572,109,10379,15478,2000,9
Sep-00,Garuda Indonesia,Indonesia,107,19176,25421,107,19627,25421,2000,9
Sep-00,Garuda Indonesia,New Zealand,8,1330,2344,8,1371,2344,2000,9
Sep-00,Gulf Air,Bahrain,18,4269,5274,18,4192,5274,2000,9
Sep-00,Gulf Air,United Arab Emirates,9,1885,2637,9,1850,2637,2000,9
Sep-00,Japan Airlines,Japan,95,27930,38853,96,29246,39060,2000,9
Sep-00,KLM Royal Dutch Airlines,Netherlands,13,3791,4237,13,3821,4237,2000,9
Sep-00,Korean Air,Korea,39,7796,11040,39,8189,11040,2000,9
Sep-00,Lauda Air,Austria,18,4595,6192,18,5157,6192,2000,9
Sep-00,Malaysia Airlines,Malaysia,197,45394,58470,196,40125,58208,2000,9
Sep-00,Martinair Holland,Netherlands,8,0,0,8,0,0,2000,9
Sep-00,Merpati Nusantara Airlines,Indonesia,5,151,450,5,134,450,2000,9
Sep-00,Olympic Airways,Greece,13,3346,3835,13,2926,3835,2000,9
Sep-00,Philippine Airlines,Philippines,13,1662,3516,13,1530,3516,2000,9
Sep-00,Polar Air Cargo,USA,16,0,0,0,0,0,2000,9
Sep-00,Polynesian Airlines,Western Samoa,10,858,1180,11,1037,1298,2000,9
Sep-00,Qantas Airways,Argentina,9,2403,3329,9,2110,3330,2000,9
Sep-00,Qantas Airways,China,13,2226,2951,13,2293,2952,2000,9
Sep-00,Qantas Airways,France,13,3964,5014,13,3457,5014,2000,9
Sep-00,Qantas Airways,Germany,30,9633,11933,30,8645,11926,2000,9
Sep-00,Qantas Airways,Hong Kong (SAR),103,21115,27939,104,17435,27857,2000,9
Sep-00,Qantas Airways,India,30,4012,6851,30,4835,6856,2000,9
Sep-00,Qantas Airways,Indonesia,139,16870,21896,138,16315,21660,2000,9
Sep-00,Qantas Airways,Italy,13,5042,5465,12,4246,5043,2000,9
Sep-00,Qantas Airways,Japan,103,24102,39049,103,26606,39078,2000,9
Sep-00,Qantas Airways,New Caledonia,14,1278,1800,14,1294,1799,2000,9
Sep-00,Qantas Airways,New Zealand,320,49868,74882,321,46700,75169,2000,9
Sep-00,Qantas Airways,Papua New Guinea,17,2179,3855,17,2350,3856,2000,9
Sep-00,Qantas Airways,Philippines,22,3826,7181,22,3418,7183,2000,9
Sep-00,Qantas Airways,Singapore,90,16806,23670,90,16254,23426,2000,9
Sep-00,Qantas Airways,South Africa,17,3991,7142,17,4016,7142,2000,9
Sep-00,Qantas Airways,Tahiti,4,593,904,0,0,0,2000,9
Sep-00,Qantas Airways,Taiwan,13,2117,2930,13,2137,2930,2000,9
Sep-00,Qantas Airways,UK,71,23295,27937,71,23802,27931,2000,9
Sep-00,Qantas Airways,USA,171,44119,56271,169,46028,56565,2000,9
Sep-00,Royal Brunei Airlines,Brunei,22,3476,4458,21,3172,4260,2000,9
Sep-00,Royal Tongan Airlines,Tonga,5,316,560,4,248,448,2000,9
Sep-00,Singapore Airlines,Singapore,324,79939,101009,323,74850,100677,2000,9
Sep-00,Solomon Airlines,Solomon Islands,6,442,816,6,456,816,2000,9
Sep-00,South African Airways,South Africa,17,4106,5173,18,3981,5433,2000,9
Sep-00,SriLankan Airlines,Sri Lanka,13,3071,3889,13,2630,3889,2000,9
Sep-00,Thai Airways International,New Zealand,22,3970,8910,22,3886,8910,2000,9
Sep-00,Thai Airways International,Thailand,83,21978,30922,83,20293,30922,2000,9
Sep-00,United Airlines,USA,89,25372,33108,89,25775,33108,2000,9
Sep-00,United Parcel Service,USA,10,0,0,0,0,0,2000,9
Sep-00,Vietnam Airlines,Vietnam,13,2054,2873,13,1933,2873,2000,9
Oct-00,Aerolineas Argentinas,Argentina,9,1297,2130,9,2097,2130,2000,10
Oct-00,Air Caledonie,New Caledonia,28,3249,3898,28,2850,3898,2000,10
Oct-00,Air China,China,22,4748,8561,22,4344,8561,2000,10
Oct-00,Air China,New Zealand,9,456,3582,9,661,3582,2000,10
Oct-00,Air Mauritius,Mauritius,9,1428,1749,9,1108,1749,2000,10
Oct-00,Nauru Airlines,Nauru,9,747,1260,9,680,1260,2000,10
Oct-00,Air New Zealand,New Zealand,568,69323,103466,566,76648,102498,2000,10
Oct-00,Air New Zealand,USA,32,10277,12624,39,11061,15388,2000,10
Oct-00,Air Niugini,Papua New Guinea,64,4476,8442,63,4350,8233,2000,10
Oct-00,Fiji Airways,Fiji,59,8080,12308,59,8690,12308,2000,10
Oct-00,Air Vanuatu,Vanuatu,38,3354,4788,40,3217,5040,2000,10
Oct-00,Alitalia,Italy,0,0,0,0,0,0,2000,10
Oct-00,Ansett International,Fiji,6,554,864,6,562,864,2000,10
Oct-00,Ansett International,Hong Kong (SAR),31,7255,11161,31,6279,11161,2000,10
Oct-00,Ansett International,Indonesia,47,5645,7598,46,5233,7387,2000,10
Oct-00,Ansett International,Japan,31,8868,13051,31,7849,13051,2000,10
Oct-00,AOM French Airlines,France,0,0,0,0,0,0,2000,10
Oct-00,AOM French Airlines,New Caledonia,0,0,0,0,0,0,2000,10
Oct-00,Asian Express Airlines,New Zealand,22,0,0,22,0,0,2000,10
Oct-00,Asiana Airlines,Korea,31,4832,7068,31,4070,7068,2000,10
Oct-00,British Airways,UK,62,23060,25246,61,18269,24757,2000,10
Oct-00,Canadian Airlines International,Canada,29,5415,5945,30,3902,5945,2000,10
Oct-00,Cargolux Airlines Intl,Luxembourg,9,0,0,0,0,0,2000,10
Oct-00,Cargolux Airlines Intl,New Zealand,0,0,0,9,0,0,2000,10
Oct-00,Cathay Pacific Airways,Hong Kong (SAR),135,29806,39238,135,23146,39238,2000,10
Oct-00,China Airlines,New Zealand,13,1472,3952,13,1030,3952,2000,10
Oct-00,China Airlines,Taiwan,13,2342,3861,13,2040,3861,2000,10
Oct-00,China Eastern Airlines,China,13,3235,3731,13,2571,3731,2000,10
Oct-00,Continental Micronesia,Guam,9,854,1386,9,893,1386,2000,10
Oct-00,EgyptAir,Egypt,8,1867,2080,8,958,2080,2000,10
Oct-00,Emirates,United Arab Emirates,49,13590,15871,49,9437,15871,2000,10
Oct-00,Eva Air,Taiwan,22,3893,5962,22,3311,5962,2000,10
Oct-00,Evergreen Intl Airlines,USA,21,0,0,0,0,0,2000,10
Oct-00,Federal Express Corporation,Philippines,0,0,0,22,0,0,2000,10
Oct-00,Federal Express Corporation,USA,22,0,0,0,0,0,2000,10
Oct-00,Freedom Air International,New Zealand,112,10317,14782,112,11327,15904,2000,10
Oct-00,Garuda Indonesia,Indonesia,113,20755,27041,111,18072,26793,2000,10
Oct-00,Garuda Indonesia,New Zealand,8,823,2344,8,893,2344,2000,10
Oct-00,Gulf Air,Bahrain,18,4917,5274,18,2754,5274,2000,10
Oct-00,Gulf Air,United Arab Emirates,10,2364,2930,10,921,2930,2000,10
Oct-00,Japan Airlines,Japan,95,31879,39282,96,28598,39421,2000,10
Oct-00,KLM Royal Dutch Airlines,Netherlands,13,4242,4396,13,3517,4396,2000,10
Oct-00,Korean Air,Korea,39,9067,11408,39,7348,11408,2000,10
Oct-00,Lauda Air,Austria,17,4355,5848,17,4404,5848,2000,10
Oct-00,Malaysia Airlines,Malaysia,200,50313,59566,200,40583,60230,2000,10
Oct-00,Martinair Holland,Netherlands,9,0,0,10,0,0,2000,10
Oct-00,Merpati Nusantara Airlines,Indonesia,3,59,270,3,122,270,2000,10
Oct-00,Olympic Airways,Greece,13,3416,3835,13,2091,3835,2000,10
Oct-00,Philippine Airlines,Philippines,13,1682,3614,13,1647,3614,2000,10
Oct-00,Polar Air Cargo,USA,18,0,0,0,0,0,2000,10
Oct-00,Polynesian Airlines,Western Samoa,12,876,1416,12,920,1416,2000,10
Oct-00,Qantas Airways,Argentina,9,2519,3258,9,2312,3258,2000,10
Oct-00,Qantas Airways,China,13,2505,2950,13,2415,2951,2000,10
Oct-00,Qantas Airways,France,13,4805,5076,13,2975,5085,2000,10
Oct-00,Qantas Airways,Germany,31,11531,12193,31,8250,12169,2000,10
Oct-00,Qantas Airways,Hong Kong (SAR),104,24913,28046,107,19339,28041,2000,10
Oct-00,Qantas Airways,India,31,5606,7079,31,5653,7079,2000,10
Oct-00,Qantas Airways,Indonesia,135,18471,21391,136,16975,21228,2000,10
Oct-00,Qantas Airways,Italy,13,5366,5452,14,4586,5871,2000,10
Oct-00,Qantas Airways,Japan,108,29555,41539,108,26648,41397,2000,10
Oct-00,Qantas Airways,New Caledonia,13,1368,1663,13,1268,1664,2000,10
Oct-00,Qantas Airways,New Zealand,316,52882,74892,323,60951,76696,2000,10
Oct-00,Qantas Airways,Papua New Guinea,18,2276,4082,18,2414,4077,2000,10
Oct-00,Qantas Airways,Philippines,21,4317,6573,22,4886,6951,2000,10
Oct-00,Qantas Airways,Singapore,93,21584,23601,93,17150,23457,2000,10
Oct-00,Qantas Airways,South Africa,17,5329,7064,17,4061,7063,2000,10
Oct-00,Qantas Airways,Tahiti,4,555,909,0,0,0,2000,10
Oct-00,Qantas Airways,Taiwan,13,2475,2945,13,2225,2944,2000,10
Oct-00,Qantas Airways,UK,73,26998,28729,73,21954,28713,2000,10
Oct-00,Qantas Airways,USA,171,46106,56905,170,42312,56634,2000,10
Oct-00,Royal Brunei Airlines,Brunei,23,3808,4605,23,2429,4605,2000,10
Oct-00,Royal Tongan Airlines,Tonga,4,156,448,4,165,448,2000,10
Oct-00,Singapore Airlines,Singapore,337,89463,106548,337,72490,106548,2000,10
Oct-00,Solomon Airlines,Solomon Islands,8,582,1088,8,626,1088,2000,10
Oct-00,South African Airways,South Africa,18,4603,5288,17,3771,5028,2000,10
Oct-00,SriLankan Airlines,Sri Lanka,13,3317,3762,13,2094,3762,2000,10
Oct-00,Thai Airways International,New Zealand,22,3146,8910,22,3124,8910,2000,10
Oct-00,Thai Airways International,Thailand,86,25042,32073,86,23953,32073,2000,10
Oct-00,United Airlines,USA,94,28324,34968,94,25108,34968,2000,10
Oct-00,United Parcel Service,USA,8,0,0,0,0,0,2000,10
Oct-00,Vietnam Airlines,Vietnam,13,1992,2873,14,2017,3094,2000,10
Nov-00,Aerolineas Argentinas,Argentina,9,1686,2007,9,2116,2116,2000,11
Nov-00,Air Caledonie,New Caledonia,26,2812,3720,26,3089,3720,2000,11
Nov-00,Air China,China,22,3499,8244,22,3222,8244,2000,11
Nov-00,Air China,New Zealand,9,610,3582,9,444,3582,2000,11
Nov-00,Air Mauritius,Mauritius,8,1000,1448,8,1164,1448,2000,11
Nov-00,Nauru Airlines,Nauru,8,667,1120,9,742,1260,2000,11
Nov-00,Air New Zealand,New Zealand,516,72450,92982,520,77430,94148,2000,11
Nov-00,Air New Zealand,USA,26,6615,10174,30,7252,11700,2000,11
Nov-00,Air Niugini,Papua New Guinea,59,3882,7606,61,4505,7889,2000,11
Nov-00,Fiji Airways,Fiji,61,9335,13301,61,7943,13301,2000,11
Nov-00,Air Vanuatu,Vanuatu,38,2612,4788,38,2571,4788,2000,11
Nov-00,Ansett International,Fiji,9,914,1564,8,1000,1420,2000,11
Nov-00,Ansett International,Hong Kong (SAR),47,10121,14537,47,9064,14537,2000,11
Nov-00,Ansett International,Indonesia,40,4356,6244,39,4145,6033,2000,11
Nov-00,Ansett International,Japan,30,10096,12630,30,10365,12630,2000,11
Nov-00,AOM French Airlines,France,0,0,0,0,0,0,2000,11
Nov-00,AOM French Airlines,New Caledonia,0,0,0,0,0,0,2000,11
Nov-00,Asian Express Airlines,New Zealand,21,0,0,21,0,0,2000,11
Nov-00,Asiana Airlines,Korea,27,4954,6183,27,4758,6183,2000,11
Nov-00,British Airways,UK,60,19808,24364,60,17110,24372,2000,11
Nov-00,Canadian Airlines International,Canada,28,3451,5731,29,3369,5936,2000,11
Nov-00,Cargolux Airlines Intl,Luxembourg,8,0,0,0,0,0,2000,11
Nov-00,Cargolux Airlines Intl,New Zealand,0,0,0,8,0,0,2000,11
Nov-00,Cathay Pacific Airways,Hong Kong (SAR),130,25269,37419,130,27369,37419,2000,11
Nov-00,China Airlines,New Zealand,13,1354,3952,13,1109,3952,2000,11
Nov-00,China Airlines,Taiwan,13,1971,3861,13,2155,3861,2000,11
Nov-00,China Eastern Airlines,China,13,2704,3731,13,2487,3731,2000,11
Nov-00,Continental Micronesia,Guam,8,757,1216,8,803,1216,2000,11
Nov-00,EgyptAir,Egypt,9,1444,2340,9,1410,2340,2000,11
Nov-00,Emirates,United Arab Emirates,47,9793,15242,47,9099,15242,2000,11
Nov-00,Eva Air,Taiwan,17,2877,4607,17,3680,4607,2000,11
Nov-00,Evergreen Intl Airlines,USA,22,0,0,0,0,0,2000,11
Nov-00,Federal Express Corporation,Philippines,0,0,0,22,0,0,2000,11
Nov-00,Federal Express Corporation,USA,22,0,0,0,0,0,2000,11
Nov-00,Freedom Air International,New Zealand,89,8055,11405,89,8385,12638,2000,11
Nov-00,Garuda Indonesia,Indonesia,107,19007,26350,107,18999,26350,2000,11
Nov-00,Garuda Indonesia,New Zealand,10,849,2930,10,879,2930,2000,11
Nov-00,Gulf Air,Bahrain,17,4656,4981,17,3298,4981,2000,11
Nov-00,Gulf Air,United Arab Emirates,8,1069,2344,8,817,2344,2000,11
Nov-00,Japan Airlines,Japan,90,32361,37524,90,32815,37340,2000,11
Nov-00,KLM Royal Dutch Airlines,Netherlands,13,4245,5032,13,3962,5032,2000,11
Nov-00,Korean Air,Korea,48,9940,13749,48,9534,13749,2000,11
Nov-00,Lauda Air,Austria,17,4504,5848,17,4336,5848,2000,11
Nov-00,Malaysia Airlines,Malaysia,192,45550,58068,190,41998,57388,2000,11
Nov-00,Martinair Holland,Netherlands,8,0,0,7,0,0,2000,11
Nov-00,Merpati Nusantara Airlines,Indonesia,4,89,360,4,156,360,2000,11
Nov-00,Olympic Airways,Greece,13,2833,3835,13,2122,3835,2000,11
Nov-00,Philippine Airlines,Philippines,13,1743,3614,13,1887,3614,2000,11
Nov-00,Polar Air Cargo,USA,17,0,0,0,0,0,2000,11
Nov-00,Polynesian Airlines,Western Samoa,0,0,0,0,0,0,2000,11
Nov-00,Qantas Airways,Argentina,8,2203,2972,8,2529,2972,2000,11
Nov-00,Qantas Airways,China,13,2657,2952,13,2094,2951,2000,11
Nov-00,Qantas Airways,France,13,4506,5122,13,3190,5122,2000,11
Nov-00,Qantas Airways,Germany,30,10604,12026,30,7777,12062,2000,11
Nov-00,Qantas Airways,Hong Kong (SAR),104,24436,28543,110,23918,28553,2000,11
Nov-00,Qantas Airways,India,29,4789,6607,30,5549,6838,2000,11
Nov-00,Qantas Airways,Indonesia,117,13309,18600,118,15306,18430,2000,11
Nov-00,Qantas Airways,Italy,13,5012,5464,13,3989,5473,2000,11
Nov-00,Qantas Airways,Japan,107,33755,41261,106,33247,40989,2000,11
Nov-00,Qantas Airways,New Caledonia,12,1443,1778,12,1439,1785,2000,11
Nov-00,Qantas Airways,New Zealand,373,62461,78264,374,65691,78367,2000,11
Nov-00,Qantas Airways,Papua New Guinea,17,2402,4115,17,2567,4115,2000,11
Nov-00,Qantas Airways,Philippines,13,3607,4309,13,3812,4310,2000,11
Nov-00,Qantas Airways,Singapore,127,27389,30482,127,25570,30576,2000,11
Nov-00,Qantas Airways,South Africa,15,4937,5406,15,4093,5394,2000,11
Nov-00,Qantas Airways,Taiwan,12,2233,2707,12,2510,2704,2000,11
Nov-00,Qantas Airways,UK,73,26157,28760,73,24097,28762,2000,11
Nov-00,Qantas Airways,USA,180,37914,58065,180,38299,59509,2000,11
Nov-00,Royal Brunei Airlines,Brunei,30,4715,6348,30,3817,6348,2000,11
Nov-00,Royal Tongan Airlines,Tonga,4,154,448,5,311,560,2000,11
Nov-00,Singapore Airlines,Singapore,323,76092,99432,323,80167,99432,2000,11
Nov-00,Solomon Airlines,Solomon Islands,8,561,1088,8,724,1088,2000,11
Nov-00,South African Airways,South Africa,17,3952,4885,17,4134,4854,2000,11
Nov-00,SriLankan Airlines,Sri Lanka,13,2211,4007,13,2618,4007,2000,11
Nov-00,Thai Airways International,New Zealand,21,3387,7875,21,3213,7875,2000,11
Nov-00,Thai Airways International,Thailand,84,19484,30028,85,19568,30333,2000,11
Nov-00,United Airlines,USA,89,21991,33108,89,22503,33108,2000,11
Nov-00,United Parcel Service,USA,8,0,0,0,0,0,2000,11
Nov-00,Vietnam Airlines,Vietnam,17,1857,3649,17,2525,3649,2000,11
Dec-00,Aerolineas Argentinas,Argentina,8,1450,1784,9,2040,2040,2000,12
Dec-00,Air Caledonie,New Caledonia,25,3419,3816,25,2793,3816,2000,12
Dec-00,Air China,China,22,2871,8180,22,5256,8180,2000,12
Dec-00,Air China,New Zealand,9,1289,3582,9,1553,3582,2000,12
Dec-00,Air Mauritius,Mauritius,9,1467,1869,9,1717,1869,2000,12
Dec-00,Nauru Airlines,Nauru,11,696,1540,11,809,1540,2000,12
Dec-00,Air New Zealand,New Zealand,566,72767,100205,565,80490,100114,2000,12
Dec-00,Air New Zealand,USA,31,9204,12124,31,8308,12121,2000,12
Dec-00,Air Niugini,Papua New Guinea,64,5227,8381,62,4073,8098,2000,12
Dec-00,Fiji Airways,Fiji,74,9852,18122,74,10247,18122,2000,12
Dec-00,Air Vanuatu,Vanuatu,41,3186,5166,41,3332,5166,2000,12
Dec-00,Ansett International,Fiji,9,895,1564,9,1091,1564,2000,12
Dec-00,Ansett International,Hong Kong (SAR),48,10009,15168,48,11460,15168,2000,12
Dec-00,Ansett International,Indonesia,43,4464,7075,43,4041,7075,2000,12
Dec-00,Ansett International,Japan,31,10109,13051,31,10176,13051,2000,12
Dec-00,Asian Express Airlines,New Zealand,15,0,0,15,0,0,2000,12
Dec-00,Asiana Airlines,Korea,31,5949,7139,31,6105,7139,2000,12
Dec-00,British Airways,UK,62,22279,25158,62,22615,25158,2000,12
Dec-00,Canadian Airlines International,Canada,29,3790,5939,30,5021,6117,2000,12
Dec-00,Cargolux Airlines Intl,Luxembourg,9,0,0,0,0,0,2000,12
Dec-00,Cargolux Airlines Intl,New Zealand,0,0,0,9,0,0,2000,12
Dec-00,Cathay Pacific Airways,Hong Kong (SAR),135,29777,38440,135,32389,38440,2000,12
Dec-00,China Airlines,New Zealand,13,2494,3952,13,1893,3952,2000,12
Dec-00,China Airlines,Taiwan,13,1950,3861,13,2527,3861,2000,12
Dec-00,China Eastern Airlines,China,13,2845,3731,13,3490,3731,2000,12
Dec-00,China Southern Airlines,China,11,1911,3190,11,2605,3190,2000,12
Dec-00,Continental Micronesia,Guam,9,958,1368,9,813,1368,2000,12
Dec-00,EgyptAir,Egypt,9,1321,2340,9,1794,2340,2000,12
Dec-00,Emirates,United Arab Emirates,49,13768,15821,49,11693,15821,2000,12
Dec-00,Eva Air,Taiwan,17,2603,4607,17,4078,4607,2000,12
Dec-00,Evergreen Intl Airlines,USA,17,0,0,0,0,0,2000,12
Dec-00,Federal Express Corporation,Philippines,0,0,0,23,0,0,2000,12
Dec-00,Federal Express Corporation,USA,23,0,0,0,0,0,2000,12
Dec-00,Freedom Air International,New Zealand,111,10579,14350,111,13102,15763,2000,12
Dec-00,Garuda Indonesia,Indonesia,113,20619,27379,112,19285,27255,2000,12
Dec-00,Garuda Indonesia,New Zealand,8,1092,2344,8,893,2344,2000,12
Dec-00,Gulf Air,Bahrain,18,4891,5274,18,4700,5274,2000,12
Dec-00,Gulf Air,United Arab Emirates,8,1830,2344,8,1589,2344,2000,12
Dec-00,Japan Airlines,Japan,93,33765,38732,93,33351,38543,2000,12
Dec-00,KLM Royal Dutch Airlines,Netherlands,13,4321,4873,13,4410,4873,2000,12
Dec-00,Korean Air,Korea,48,11799,14567,48,11876,14559,2000,12
Dec-00,Lauda Air,Austria,18,4818,6192,18,4759,6192,2000,12
Dec-00,Malaysia Airlines,Malaysia,196,47225,60044,198,50567,60724,2000,12
Dec-00,Martinair Holland,Netherlands,7,0,0,6,0,0,2000,12
Dec-00,Merpati Nusantara Airlines,Indonesia,5,84,450,5,319,450,2000,12
Dec-00,Olympic Airways,Greece,13,3154,3835,13,2803,3835,2000,12
Dec-00,Philippine Airlines,Philippines,18,1478,5004,18,4357,5004,2000,12
Dec-00,Polar Air Cargo,USA,11,0,0,0,0,0,2000,12
Dec-00,Polynesian Airlines,Western Samoa,0,0,0,0,0,0,2000,12
Dec-00,Qantas Airways,Argentina,9,2517,3546,10,3450,3905,2000,12
Dec-00,Qantas Airways,China,13,2238,2953,13,2601,2951,2000,12
Dec-00,Qantas Airways,France,13,4309,5085,13,4279,5055,2000,12
Dec-00,Qantas Airways,Germany,31,10766,12564,31,11073,12530,2000,12
Dec-00,Qantas Airways,Hong Kong (SAR),106,25213,29237,110,25605,29192,2000,12
Dec-00,Qantas Airways,India,31,5917,7846,31,6819,7848,2000,12
Dec-00,Qantas Airways,Indonesia,138,17596,22947,139,18616,22658,2000,12
Dec-00,Qantas Airways,Italy,18,6184,7563,18,6254,7534,2000,12
Dec-00,Qantas Airways,Japan,109,32536,41431,109,30641,41221,2000,12
Dec-00,Qantas Airways,New Caledonia,16,2345,2642,16,1475,2641,2000,12
Dec-00,Qantas Airways,New Zealand,377,60288,78423,378,67568,78695,2000,12
Dec-00,Qantas Airways,Papua New Guinea,18,3155,4288,18,2534,4290,2000,12
Dec-00,Qantas Airways,Philippines,19,4088,6931,19,6326,6932,2000,12
Dec-00,Qantas Airways,Singapore,142,30192,34327,142,30589,34317,2000,12
Dec-00,Qantas Airways,South Africa,18,5840,6490,18,4936,6440,2000,12
Dec-00,Qantas Airways,Taiwan,13,2311,2932,13,2826,2929,2000,12
Dec-00,Qantas Airways,UK,75,26641,29503,75,26393,29504,2000,12
Dec-00,Qantas Airways,USA,194,42397,63575,194,45247,63845,2000,12
Dec-00,Royal Brunei Airlines,Brunei,30,4183,5940,31,5302,6138,2000,12
Dec-00,Royal Tongan Airlines,Tonga,4,135,448,3,341,357,2000,12
Dec-00,Singapore Airlines,Singapore,334,82088,103344,334,88328,103344,2000,12
Dec-00,Solomon Airlines,Solomon Islands,11,758,1496,11,752,1496,2000,12
Dec-00,South African Airways,South Africa,18,4453,5238,18,4280,5238,2000,12
Dec-00,SriLankan Airlines,Sri Lanka,16,3060,4992,16,4308,4992,2000,12
Dec-00,Thai Airways International,New Zealand,31,5762,11625,31,4890,11625,2000,12
Dec-00,Thai Airways International,Thailand,106,22791,38100,105,25139,37783,2000,12
Dec-00,United Airlines,USA,92,25256,34224,92,25553,34224,2000,12
Dec-00,United Parcel Service,USA,10,0,0,0,0,0,2000,12
Dec-00,Vietnam Airlines,Vietnam,18,2115,4896,18,4470,4896,2000,12
Jan-01,Aerolineas Argentinas,Argentina,13,2466,3153,12,2551,2803,2001,1
Jan-01,Air Caledonie,New Caledonia,32,4844,4994,32,3471,4994,2001,1
Jan-01,Air Canada,Canada,31,5524,6351,31,4487,6121,2001,1
Jan-01,Air China,China,27,7206,10324,27,4476,10324,2001,1
Jan-01,Air China,New Zealand,8,1611,3082,8,1406,3082,2001,1
Jan-01,Air Mauritius,Mauritius,9,1791,1869,9,1725,1869,2001,1
Jan-01,Nauru Airlines,Nauru,9,564,1260,9,556,1260,2001,1
Jan-01,Air New Zealand,New Zealand,564,82176,100303,565,79011,100298,2001,1
Jan-01,Air New Zealand,USA,30,9370,11734,31,8940,12129,2001,1
Jan-01,Air Niugini,Papua New Guinea,63,4209,7758,63,4827,7887,2001,1
Jan-01,Fiji Airways,Fiji,66,11745,13971,66,10469,13971,2001,1
Jan-01,Air Vanuatu,Vanuatu,39,3353,4914,39,3002,4914,2001,1
Jan-01,Ansett International,Fiji,10,1205,1708,9,1058,1564,2001,1
Jan-01,Ansett International,Hong Kong (SAR),49,12352,15077,49,9354,15077,2001,1
Jan-01,Ansett International,Indonesia,43,4928,7071,45,4648,7299,2001,1
Jan-01,Ansett International,Japan,31,10588,12927,31,10365,12927,2001,1
Jan-01,Asian Express Airlines,New Zealand,0,0,0,0,0,0,2001,1
Jan-01,Asiana Airlines,Korea,31,6537,7139,31,5913,7139,2001,1
Jan-01,British Airways,UK,62,22062,25174,62,20112,25166,2001,1
Jan-01,Cargolux Airlines Intl,Luxembourg,8,0,0,0,0,0,2001,1
Jan-01,Cargolux Airlines Intl,New Zealand,0,0,0,8,0,0,2001,1
Jan-01,Cathay Pacific Airways,Hong Kong (SAR),132,32045,37933,132,28685,37933,2001,1
Jan-01,China Airlines,New Zealand,14,2575,4256,14,2229,4256,2001,1
Jan-01,China Airlines,Taiwan,14,2155,4158,14,1856,4158,2001,1
Jan-01,China Eastern Airlines,China,16,4009,4592,16,3139,4592,2001,1
Jan-01,China Southern Airlines,China,13,3798,4220,13,2660,4220,2001,1
Jan-01,Continental Micronesia,Guam,9,720,1368,9,908,1368,2001,1
Jan-01,EgyptAir,Egypt,9,2035,2340,9,1512,2340,2001,1
Jan-01,Emirates,United Arab Emirates,49,13746,15468,49,12533,15468,2001,1
Jan-01,Eva Air,Taiwan,20,4262,5417,20,2927,5417,2001,1
